bootstrap_unit,ci95_high,ci95_low,density,effect,geometry,holm_adjusted_pvalue,holm_family,median_difference,metric,n_agents,n_pairs,paired_mean_difference,positive_fraction,scope,sign_consistency,sign_flip_pvalue
shared held-out evaluation seed,-0.0009069833295004454,-0.0015012839916878464,0.12,aperture_main_effect,uniform,nan,none_cellwise,-0.001044191253063655,mean_abs_radius_update,32,50,-0.0012002654882498176,0.12,cell,0.88,0.0001999600079984003
shared held-out evaluation seed,0.0015146740214899135,0.0008736511398146546,0.12,base_main_effect,uniform,nan,none_cellwise,0.0009088671342687117,mean_abs_radius_update,32,50,0.0011852628215246793,0.9,cell,0.9,0.0001999600079984003
shared held-out evaluation seed,-0.01601805764325982,-0.01717853749386216,0.12,aperture_base_interaction,uniform,nan,none_cellwise,-0.016400420577647894,mean_abs_radius_update,32,50,-0.01659939825065604,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.016017172524685472,-0.0172201471834586,0.12,requested_measurement_did,uniform,nan,none_cellwise,-0.016400420577647894,mean_abs_radius_update,32,50,-0.01659939825065604,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.016015273725214288,-0.01718801514116487,0.12,requested_base_did,uniform,nan,none_cellwise,-0.016400420577647894,mean_abs_radius_update,32,50,-0.016599398250656035,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.0036374218750000005,-0.0053423046875000005,0.12,aperture_main_effect,uniform,nan,none_cellwise,-0.004023437499999999,contact_break_rate,32,50,-0.004459375,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.005525156249999999,0.0038437109374999993,0.12,base_main_effect,uniform,nan,none_cellwise,0.0043359374999999995,contact_break_rate,32,50,0.0046875,0.96,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,-0.008415546874999999,-0.010840781249999999,0.12,aperture_base_interaction,uniform,nan,none_cellwise,-0.008906250000000001,contact_break_rate,32,50,-0.00956875,0.02,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,-0.008334375,-0.010803203125,0.12,requested_measurement_did,uniform,nan,none_cellwise,-0.008906250000000001,contact_break_rate,32,50,-0.00956875,0.02,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,-0.008328124999999999,-0.010803203125,0.12,requested_base_did,uniform,nan,none_cellwise,-0.008906250000000001,contact_break_rate,32,50,-0.00956875,0.02,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,0.14804967350746268,0.11098655161691542,0.12,aperture_main_effect,uniform,nan,none_cellwise,0.13156871890547264,mean_largest_scc_fraction,32,50,0.12936878109452737,1.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.11054407649253736,-0.1486564054726368,0.12,base_main_effect,uniform,nan,none_cellwise,-0.13156871890547264,mean_largest_scc_fraction,32,50,-0.12992226368159204,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.2985918843283582,0.2227387282338308,0.12,aperture_base_interaction,uniform,nan,none_cellwise,0.2631374378109453,mean_largest_scc_fraction,32,50,0.2598445273631841,1.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.2954444962686566,0.22247496890547264,0.12,requested_measurement_did,uniform,nan,none_cellwise,0.2631374378109453,mean_largest_scc_fraction,32,50,0.2598445273631841,1.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.29755822450248753,0.22327487562189058,0.12,requested_base_did,uniform,nan,none_cellwise,0.2631374378109453,mean_largest_scc_fraction,32,50,0.2598445273631841,1.0,cell,1.0,0.0001999600079984003
within-cell shared held-out seed; equal-weighted density-geometry cells,0.0003288693790989945,7.871270629687808e-05,all,aperture_main_effect,all,0.22675464907018597,secondary_main_effect_n32,-0.000873695360034598,mean_abs_radius_update,32,450,0.00020675390693143423,0.27111111111111114,n_agents_stratified_aggregate,0.7288888888888889,0.22675464907018597
within-cell shared held-out seed; equal-weighted density-geometry cells,0.0016042566003553024,0.0013647554035370363,all,base_main_effect,all,0.0011997600479904018,secondary_main_effect_n32,0.0028450714841279923,mean_abs_radius_update,32,450,0.0014871132141857412,0.7733333333333333,n_agents_stratified_aggregate,0.7733333333333333,0.0001999600079984003
within-cell shared held-out seed; equal-weighted density-geometry cells,-0.011519523812752092,-0.012024917701154122,all,aperture_base_interaction,all,0.0005998800239952009,primary_interaction_n32,-0.010134013219556662,mean_abs_radius_update,32,450,-0.011773470921123774,0.011111111111111112,n_agents_stratified_aggregate,0.9888888888888889,0.0001999600079984003
within-cell shared held-out seed; equal-weighted density-geometry cells,-0.006045828993055557,-0.006420677083333333,all,aperture_main_effect,all,0.0011997600479904018,secondary_main_effect_n32,-0.008828125,contact_break_rate,32,450,-0.006225347222222222,0.2111111111111111,n_agents_stratified_aggregate,0.7888888888888889,0.0001999600079984003
within-cell shared held-out seed; equal-weighted density-geometry cells,0.011708185763888889,0.011272048611111111,all,base_main_effect,all,0.0011997600479904018,secondary_main_effect_n32,0.015,contact_break_rate,32,450,0.011489583333333334,0.7933333333333333,n_agents_stratified_aggregate,0.7955555555555556,0.0001999600079984003
within-cell shared held-out seed; equal-weighted density-geometry cells,-0.011054157986111111,-0.011773012152777778,all,aperture_base_interaction,all,0.0005998800239952009,primary_interaction_n32,-0.012421874999999999,contact_break_rate,32,450,-0.011413194444444445,0.044444444444444446,n_agents_stratified_aggregate,0.9555555555555556,0.0001999600079984003
within-cell shared held-out seed; equal-weighted density-geometry cells,0.13888441473189603,0.12379815764925375,all,aperture_main_effect,all,0.0011997600479904018,secondary_main_effect_n32,0.12845926616915423,mean_largest_scc_fraction,32,450,0.13115878938640133,0.8422222222222222,n_agents_stratified_aggregate,0.9533333333333334,0.0001999600079984003
within-cell shared held-out seed; equal-weighted density-geometry cells,-0.1387625846462134,-0.15644356775152016,all,base_main_effect,all,0.0011997600479904018,secondary_main_effect_n32,-0.13887593283582092,mean_largest_scc_fraction,32,450,-0.14801824212271975,0.044444444444444446,n_agents_stratified_aggregate,0.9555555555555556,0.0001999600079984003
within-cell shared held-out seed; equal-weighted density-geometry cells,0.22436275221116633,0.19127521247927032,all,aperture_base_interaction,all,0.0005998800239952009,primary_interaction_n32,0.16892101990049752,mean_largest_scc_fraction,32,450,0.20798714759535655,0.8044444444444444,n_agents_stratified_aggregate,0.9155555555555556,0.0001999600079984003
